# docs/stats-cache.tsv — backfilled Code-stats:-equivalent rows for
# pre-trailer commits. Generated by `scripts/backfill-stats.sh`;
# consulted by `scripts/log.sh --stats` as a fallback when a
# commit's `Code-stats:` trailer is absent.
#
# Format: tab-separated, one row per commit:
#   <full-sha>\t<files>\t<total>\t<code>\t<docs>
#
# Lines starting with `#` are comments. Unreproducible commits
# (when run with --allow-partial) appear as:
#   # unreproducible <full-sha>: <reason>
#
# Append-only: do not edit existing rows.
6dec4c6c31d0177fbe4d198579d33db4c61ba196	513	78080	36463	30580
158001cde9e765b3f8eb6024fbd0714ffb58a2bb	514	78171	36463	30657
8727c16ba663669eaa34eb591e67e611c9b37dd2	515	78353	36537	30756
7f38d13248e8a082efbfcf040bf09ed5ddfa950f	515	78353	36537	30756
7a0e2f4412dd7b88f941ad3958669864e171e2a6	515	78404	36537	30805
947191728af588af5ac33acb190846e37595ce50	515	78488	36537	30880
67c5dd914566bdb41f6399d6d18513b5e162a3b2	516	78512	36537	30897
a030ed643ef43df558bc8dc5b43686a06fe278ae	516	78558	36574	30906
a0cde27a22d1458b31a002883b97a54d21f384ad	518	79825	36620	31977
42263a80f05de1197f9881a8b1d077080a7570fe	518	79939	36620	32070
28701f5b94761bf8adafde4a90c3e96a85c09511	519	80405	36635	32441
4c1f7bcb2c192737b757327097452f42b4975ad2	519	80498	36677	32486
45dff318ac8fdd0ec4263ad1bfb3a5e41b25c5b5	522	80627	36741	32521
39c84463843b255d9b96995ec22009b33697edb6	523	80638	36740	32528
dfd21561d3f8475eadf1b9b62688a2142aff80a9	527	81437	37394	32593
194fbfcdf754a74476c5ef4f76e97ab92d986850	527	81582	37394	32717
e480b1d45943b45119e54759fe67fd265cf11c20	527	81632	37394	32761
e5e531ba230908a3bb431d088b8e77e1c7c6fd66	527	81688	37394	32816
8230859ca00a0c2e516b50ec6b4f3c60537d177b	528	81708	37394	32831
700dfb92bb738e567c210e5097deded0048e3ca0	529	81948	37394	33038
74c82ce4b157315aea86e5718646aa00493c4579	529	82014	37394	33101
4270667acb28944b6b0f72d5c468ae9b40fa7b98	530	82192	37394	33260
